-12.09156978;-77.02764279;154;716;10;13791;201319151;-88;LTE;LTE;2975;400
-12.09131773;-77.02588472;156;716;10;0;0;-83;NR;NSA;636666;352
-12.09130885;-77.02581692;157;716;10;13791;202328296;-81;LTE;LTE;2975;352
-12.09126027;-77.02546512;157;716;10;0;0;-79;NR;NSA;636666;352
-12.09127114;-77.02553794;157;716;10;13791;202328296;-75;LTE;LTE;2975;352
-12.0912193;-77.02494596;158;716;10;0;0;-72;NR;NSA;636666;352
-12.09121338;-77.02486608;159;716;10;13791;202328296;-73;LTE;LTE;2975;352
-12.09118605;-77.02455638;159;716;10;0;0;-71;NR;NSA;636666;352
-12.09120214;-77.02470427;159;716;10;13791;202328296;-75;LTE;LTE;2975;352
-12.09114752;-77.02423182;160;716;10;13791;202328295;-67;LTE;LTE;2975;353
-12.09113007;-77.0239355;161;716;10;0;0;-66;NR;NSA;636666;353
-12.09114367;-77.02388072;161;716;10;13791;202328295;-66;LTE;LTE;2975;353
-12.09138523;-77.0236916;159;716;10;13791;202328295;-68;LTE;LTE;2975;353
-12.09174552;-77.02363974;159;716;10;0;0;-66;NR;NSA;636666;351
-12.09180981;-77.02363196;159;716;10;13791;202328295;-76;LTE;LTE;2975;353
